reviewCount,reviewRating,totalRatings,numberOfSellers
0,0.0,1.0,0
0,0.0,30.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
21,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
1,0.0,6.699999809265137,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,10914
0,0.0,0.0,0
0,1.0,6.0,0
0,0.0,1.0,0
0,11436.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
1613,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
7643,0.0,0.0,0
0,0.0,1.0,0
1,0.0,4.699999809265137,0
0,0.0,0.0,0
0,0.0,0.0,0
0,2.0,1.0,0
0,0.0,2.0,0
1,0.0,5.400000095367432,0
0,0.0,797427499008.0,21
17074,0.0,0.0,0
0,2.0,1.0,0
0,2.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
1,0.0,3.200000047683716,0
0,0.0,0.0,21
0,1.0,0.0,0
1,0.0,3.200000047683716,0
1,0.0,3.200000047683716,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,1
1,0.0,3.200000047683716,0
1,0.0,3.200000047683716,0
1,0.0,3.200000047683716,0
1,0.0,3.200000047683716,0
1,0.0,3.200000047683716,0
1,0.0,3.200000047683716,0
0,0.0,4.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,2115
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,18.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,1.0,0.0,0
0,0.0,5.800000190734863,0
0,0.0,0.0,0
0,0.0,788135215104.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,13370
0,0.0,1.0,0
1,0.0,6.800000190734863,0
0,0.0,1.0,0
1,0.0,6.800000190734863,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,4128
0,0.0,0.0,13375
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
1,0.0,6.800000190734863,0
0,0.0,1.0,0
0,0.0,0.0,4353
0,0.0,788135215104.0,21
0,0.0,0.0,13377
0,0.0,0.0,0
0,10.0,2.0,0
11028,0.0,0.0,0
0,0.0,9083.0,0
0,0.0,0.0,0
0,0.0,4.599999904632568,0
1,0.0,4.599999904632568,0
0,0.0,0.0,0
0,0.0,0.0,0
0,4.0,1.0,0
0,3.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,1.0,0
8909,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,21
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,14716
1966,0.0,0.0,0
1,0.0,6.300000190734863,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,14447
1,0.0,5.300000190734863,0
1,0.0,6.300000190734863,0
0,0.0,0.0,14693
0,0.0,1.0,0
0,2.0,1.0,0
0,0.0,0.0,21
0,0.0,0.0,2892
1,0.0,6.800000190734863,0
0,0.0,49.90999984741211,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
1765,0.0,0.0,0
0,0.0,0.0,17922
1,0.0,6.300000190734863,0
1,0.0,6.5,0
1,0.0,6.800000190734863,0
0,0.0,0.0,0
0,3.0,1.0,0
0,0.0,0.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,15698
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,21
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,1690
0,0.0,1.0,0
0,0.0,0.0,14677
0,0.0,1.0,0
0,0.0,695574724608.0,21
0,0.0,0.0,6555
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,6104
6993,0.0,0.0,0
0,0.0,196336582656.0,21
0,1.0,0.0,0
1,0.0,7.800000190734863,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,732139552768.0,21
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,24.989999771118164,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,21
0,0.0,0.0,0
1,0.0,6.800000190734863,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,21.0,50.9900016784668,0
0,0.0,0.0,0
0,0.0,1.0,0
27,0.0,0.0,0
0,0.0,4.0,0
0,0.0,730737541120.0,21
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,1.0,1.0,0
1,0.0,2.0999999046325684,0
1,0.0,3.200000047683716,0
0,0.0,0.0,5631
0,0.0,6975031083008.0,0
0,0.0,6975031083008.0,0
0,0.0,0.0,674
0,0.0,1.0,0
0,278.0,1.0,0
1,0.0,6.300000190734863,0
0,0.0,0.0,0
1,0.0,6.300000190734863,0
17764,0.0,0.0,0
1,0.0,6.300000190734863,0
0,0.0,0.0,0
0,2.0,0.0,0
1,0.0,6.5,0
1,0.0,6.300000190734863,0
0,0.0,0.0,14680
0,1.0,0.0,0
0,0.0,0.0,21
1,0.0,6.800000190734863,0
0,0.0,0.0,11732
0,0.0,0.0,0
757,0.0,0.0,0
1,0.0,6.300000190734863,0
0,1.0,1.0,0
0,0.0,0.0,2902
0,0.0,0.0,11752
0,2.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,10074
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,17795
0,0.0,0.0,21
0,0.0,1.0,0
9760,0.0,0.0,0
17771,0.0,0.0,0
0,0.0,1.0,0
1,0.0,6.300000190734863,0
0,0.0,0.0,0
0,0.0,0.0,21
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,17004
0,0.0,0.0,16112
0,3.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,3.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,1.0,0
0,3.0,1.0,0
0,986.7000122070312,707022356480.0,21
0,0.0,0.0,9442
0,0.0,0.0,10248
0,0.0,1.0,0
0,0.0,0.0,18902
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,630835380224.0,21
0,0.0,0.0,0
0,1.0,1.0,0
0,2.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
383,0.0,0.0,0
0,2.0,1.0,0
0,3.0,1.0,0
1520,0.0,0.0,0
0,2.0,1.0,0
0,0.0,1.0,0
0,3.0,1.0,0
0,0.0,1.0,0
21,0.0,0.0,0
0,2.0,1.0,0
0,2167.31005859375,761101090816.0,21
0,1.0,1.0,0
0,2.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,2021.9100341796875,761101025280.0,21
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,21
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,1.0,1.0,0
1,0.0,7.599999904632568,0
0,0.0,1.0,0
0,0.0,1.0,0
1,0.0,2.4000000953674316,0
0,1.0,1.0,0
0,0.0,0.0,11179
0,0.0,1.0,0
0,1.0,0.0,0
0,0.0,0.0,5371
0,0.0,1.0,0
0,0.0,1.0,0
3775,0.0,0.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,4.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,7582
0,1.0,0.0,0
0,1.0,1.0,0
0,0.0,690677481472.0,21
0,1.0,1.0,0
0,2.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
1,0.0,4.699999809265137,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,21
1,0.0,7.900000095367432,0
0,2.0,4.0,0
0,0.0,0.0,21
0,0.0,0.0,14435
0,0.0,0.0,16987
0,21.0,65.69000244140625,0
0,0.0,0.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
671,0.0,0.0,0
0,0.0,0.0,0
0,0.0,700011.0,0
3,5.0,0.0,1
3,5.0,0.0,1
0,0.0,0.0,3
0,0.0,0.0,14858
0,0.0,0.0,0
3,5.0,0.0,1
3,5.0,0.0,1
0,0.0,0.0,0
0,0.0,733649698816.0,21
3,5.0,0.0,1
3,5.0,0.0,1
0,0.0,0.0,12468
1,5.0,0.0,1
232,0.0,0.0,0
3,5.0,0.0,1
3,5.0,0.0,1
0,0.0,0.0,0
1,4.0,0.0,1
3,5.0,0.0,1
3,5.0,0.0,1
0,0.0,0.0,0
3,5.0,0.0,1
3,5.0,1.0,1
0,0.0,1.0,0
3,5.0,0.0,1
3,5.0,0.0,1
0,0.0,0.0,0
0,0.0,0.0,14349
0,0.0,0.0,1
1,3.0,0.0,1
3,5.0,0.0,1
1,4.0,0.0,1
1,4.0,0.0,1
0,0.0,0.0,14074
0,5146.2900390625,0.0,21
0,0.0,0.0,9993
0,1.0,1.0,0
0,1.0,1.0,0
12602,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,292286.0,742297698304.0,21
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,17128
0,1.0,1.0,0
0,230.99000549316406,0.0,21
65,0.0,0.0,0
0,0.0,0.0,0
0,4224.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,2.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,2091
0,0.0,6.0,0
6830,0.0,0.0,0
0,0.0,5.400000095367432,0
0,1.0,0.0,0
419,0.0,0.0,0
0,0.0,1.0,0
0,1.0,0.0,0
0,6734.0,0.0,0
0,0.0,0.0,7586
0,0.0,0.0,7606
0,0.0,0.0,7504
0,0.0,0.0,7600
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
7140,0.0,0.0,0
0,0.0,0.0,13662
0,2.0,1.0,0
0,1.0,0.0,0
0,95.0,1.0,0
0,0.0,0.0,7658
0,0.0,0.0,7597
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,0.0,13700
0,2.0,1.0,0
0,1.0,0.0,0
0,0.0,0.0,7599
0,0.0,0.0,7600
0,0.0,0.0,7615
1,0.0,8.100000381469727,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,1.0,1.0,0
1,0.0,8.100000381469727,0
0,1.0,0.0,0
15132,0.0,0.0,0
0,0.0,0.0,7599
0,0.0,0.0,7618
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
1,0.0,8.100000381469727,0
1395,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,7624
0,0.0,0.0,7626
0,0.0,0.0,7605
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,1.0,0.0,0
0,0.0,97012248.0,0
0,0.0,0.0,7584
0,2.0,1.0,0
0,0.0,0.0,21
0,0.0,0.0,7600
0,0.0,0.0,7610
0,0.0,0.0,7612
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
1,0.0,8.100000381469727,0
0,1.0,0.0,0
0,2.0,1.0,0
0,2.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,7614
0,0.0,0.0,7604
0,0.0,0.0,0
0,1.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,9945
0,3.0,1.0,0
0,0.0,0.0,16190
0,0.0,0.0,7591
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,7549
0,0.0,0.0,7584
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,0.0,0.0,7619
0,0.0,0.0,7593
0,0.0,0.0,7603
0,1.0,1.0,0
0,1.0,0.0,0
0,2.0,1.0,0
21,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,7611
0,0.0,0.0,7647
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,742297698304.0,21
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,7609
0,0.0,0.0,7592
0,0.0,0.0,7607
0,0.0,0.0,7614
0,0.0,0.0,7618
0,0.0,0.0,7509
0,0.0,0.0,7616
0,1.0,1.0,0
0,1.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,7617
0,0.0,0.0,7614
0,0.0,0.0,7607
1,0.0,8.100000381469727,0
1,0.0,8.100000381469727,0
0,1.0,0.0,0
0,0.0,0.0,0
1,0.0,8.100000381469727,0
0,0.0,0.0,0
0,3.0,1.0,0
0,0.0,0.0,7585
0,1.0,0.0,0
12596,0.0,0.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
17510,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,7586
0,0.0,0.0,7616
0,0.0,0.0,7615
0,0.0,0.0,7586
0,1.0,0.0,0
0,0.0,8.407790785948902e-45,13697
1,0.0,8.100000381469727,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,0.0,0.0,7599
12597,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
6727,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,1.0,0
1,0.0,6.699999809265137,0
0,0.0,1.0,0
0,1.0,0.0,0
0,2.0,1.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,742297698304.0,21
1,0.0,6.699999809265137,0
1,0.0,4.599999904632568,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
1,0.0,2.0999999046325684,0
0,1.0,0.0,0
0,0.0,0.0,15542
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
0,0.0,0.0,21
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,16459
0,0.0,0.0,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,16461
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,42
0,0.0,742297698304.0,21
0,1.0,0.0,0
0,0.0,0.0,16473
0,0.0,0.0,16458
0,0.0,0.0,21
0,0.0,0.0,21
0,0.0,0.0,13141
0,0.0,0.0,0
0,1.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
0,0.0,0.0,15548
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,1.0,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,21
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,16457
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,21
0,1.0,0.0,0
0,0.0,1.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,742297698304.0,21
1,0.0,2.0999999046325684,0
1,0.0,3.299999952316284,0
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,2.0,1.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,1.0,0.0,42
0,1.0,0.0,42
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
1,0.0,3.299999952316284,0
0,0.0,0.0,0
0,0.0,0.0,13883
0,0.0,0.0,0
0,0.0,0.0,13877
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
1,0.0,2.0999999046325684,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,1.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,16466
0,0.0,0.0,21
0,1.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,21
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,1.0,0.0,0
1,0.0,4.5,0
0,1.0,0.0,42
1,0.0,3.299999952316284,0
0,0.0,742297698304.0,21
0,0.0,0.0,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
0,0.0,1.0,0
15797,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,742297698304.0,21
0,1.0,0.0,42
0,0.0,0.0,21
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,742297698304.0,21
0,0.0,0.0,21
0,0.0,0.0,21
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,15547
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,2.0,1.0,0
0,0.0,0.0,21
0,0.0,0.0,13874
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,742297698304.0,21
1,0.0,3.299999952316284,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,21
0,0.0,0.0,21
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,21
0,13896.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,1.0,0.0,42
0,1.0,0.0,42
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,2.0,1.0,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,15547
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,1.0,0
0,0.0,0.0,21
0,1.0,0.0,0
0,0.0,0.0,21
1,0.0,2.0999999046325684,0
1,0.0,2.0999999046325684,0
0,1.0,0.0,42
0,0.0,0.0,0
0,1.0,0.0,0
0,1.0,1.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,42
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,15548
0,0.0,0.0,21
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,15535
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
1,0.0,2.0999999046325684,0
0,1.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,13894
0,0.0,0.0,21
0,0.0,0.0,21
0,1.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,21
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,1.0,0.0,0
1,0.0,3.299999952316284,0
1,0.0,3.299999952316284,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,16460
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,742297698304.0,21
0,0.0,0.0,13900
0,1.0,0.0,42
0,1.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,16465
0,0.0,0.0,21
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
0,0.0,0.0,13894
1,0.0,3.299999952316284,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
1,0.0,2.0999999046325684,0
0,1.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,1.0,0
0,1.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
13879,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,1.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,4761
0,114.23999786376953,0.0,21
0,3.0,1.0,0
1,0.0,7.400000095367432,0
0,2.0,1.0,0
0,0.0,0.0,10585
0,4.0,1.0,0
0,4.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,0.0,0.0,16475
0,0.0,0.0,4745
0,0.0,1.0,0
6090,0.0,0.0,0
0,0.0,1.0,0
0,1.0,1.0,0
0,2.0,1.0,0
352,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,10592
0,11495.0,0.0,21
0,0.0,0.0,10575
0,0.0,1.0,0
0,0.0,1.0,0
0,0.0,1.0,0
0,4.0,4.0,0
0,0.0,0.0,0
14083,0.0,0.0,0
4439,0.0,0.0,0
0,1.0,1.0,0
39,0.0,0.0,0
0,0.0,0.0,6728
0,0.0,0.0,0
0,0.0,0.0,11755
487,0.0,0.0,0
0,4.0,4.0,0
0,0.0,1.0,0
0,0.0,0.0,0
0,1.0,1.0,0
71,0.0,0.0,0
0,0.0,1.0,1
0,0.0,0.0,0
1,0.0,6.800000190734863,0
2136,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,0.0,1.0,0
16388,0.0,0.0,0
0,0.0,1.0,0
0,0.0,0.0,19417
0,0.0,0.0,0
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
1,0.0,6.699999809265137,0
0,0.0,0.0,0
1,0.0,3.299999952316284,0
0,0.0,0.0,21
0,0.0,0.0,21
1,0.0,2.0999999046325684,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,15543
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,15543
0,0.0,0.0,0
0,0.0,0.0,0
0,0.0,0.0,21
0,0.0,0.0,0
0,1.0,0.0,0
0,0.0,0.0,13270
0,0.0,0.0,0
