numberOfSellers,monthlyRevenueEstimate,monthlyUnitsSold,reviewRating
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,1426,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
11225,2.0,0,0.0
0,0.0,0,6097.0
0,0.0,6287,4.0
0,0.0,0,0.0
0,0.0,2256,0.0
0,0.0,21,0.0
0,0.0,0,0.0
0,0.0,0,0.0
17596,2.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,148,0.0
0,0.0,0,0.0
4767,1.0,0,0.0
10707,1.0,0,0.0
7353,1.0,0,0.0
8441,1.0,0,0.0
0,1.0,0,0.0
13468,1.0,0,0.0
0,0.0,1889,0.0
0,0.0,1744,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,0.0,1,4430034.5
0,0.0,0,2.0
7215,1.0,0,0.0
0,0.0,7570,1.0
0,0.0,0,0.0
0,0.0,2997,2.0
0,21.0,16756,0.0
0,0.0,93,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,941,2.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,2149,0.0
21,1708.0,1,7614.33984375
13465,1.0,0,0.0
21,14739.0,1,19202.2890625
0,21.0,17287,0.0
21,11181.0,1,641.5700073242188
21,0.0,1,4673646.0
0,0.0,0,0.0
21,4459.0,1,20517.359375
21,18021.0,1,1060344.25
0,0.0,21,0.0
21,11200.0,1,9147.900390625
0,0.0,0,1.0
0,0.0,0,3.0
21,0.0,1,4814997.0
21,11374.0,2,65669.5
0,21.0,0,0.0
0,0.0,0,0.0
0,0.0,34,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,289,2.0
0,0.0,0,0.0
0,0.0,0,0.0
21,17800.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,2919185,0.0
21,18386.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,84,0.0
10118,1.0,0,0.0
14685,1.0,0,0.0
0,0.0,0,0.0
21,3662.0,1,0.0
0,0.0,0,1.0
1606,3.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,7128,0.0
0,0.0,0,0.0
21,11146.0,1,0.0
21,8944.0,1,3404.590087890625
21,5175.0,1,1852.1199951171875
0,0.0,0,0.0
0,0.0,6292,3.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,68,2.0
0,0.0,0,0.0
0,21.0,10121,0.0
0,0.0,0,0.0
4463,1.0,0,0.0
0,21.0,1676,0.0
13500,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
16793,1.0,0,0.0
0,21.0,10648,0.0
21,10916.0,1,0.0
10602,1.0,0,0.0
0,0.0,0,0.0
21,16361.0,1,0.0
21,11339.0,1,139.94000244140625
0,0.0,0,0.0
12215,1.0,0,0.0
10620,1.0,0,0.0
0,0.0,0,0.0
13589,4.0,0,0.0
15654,1.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,13227,0.0
0,0.0,0,0.0
0,0.0,0,2.0
0,2.0,0,0.0
0,0.0,0,0.0
0,21.0,0,0.0
0,0.0,498,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,9118.0,1,0.0
0,0.0,0,0.0
21,14059.0,1,0.0
0,0.0,0,1.0
0,0.0,2318,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
14688,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,588,1.0
0,0.0,40956,0.0
3361,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,2150,0.0
0,0.0,0,1.0
0,0.0,1203,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,15481,1.0
0,0.0,3413,0.0
13166,2.0,0,0.0
0,0.0,1083,4.0
14675,1.0,0,0.0
14648,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,33689,0.0
0,0.0,0,0.0
0,0.0,64012,84.0
0,0.0,4270,0.0
5006,2.0,0,0.0
16920,3.0,0,0.0
0,0.0,312,0.0
0,0.0,10554,0.0
14364,2.0,0,0.0
21,6237.0,1,5621.0400390625
10842,2.0,0,0.0
10592,2.0,0,0.0
0,21.0,13641,0.0
0,0.0,6202,1.0
0,21.0,15309,0.0
0,0.0,27327,0.0
0,0.0,3475,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,3276,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,4947,0.0
0,0.0,420,0.0
0,0.0,7678,4.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
3962,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
14672,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,46767,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,2038,0.0
0,0.0,0,0.0
10114,1.0,0,0.0
0,0.0,917,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
14669,1.0,0,0.0
14688,1.0,0,0.0
3404,1.0,0,0.0
0,0.0,1968,2.0
9562,1.0,0,0.0
0,0.0,0,0.0
0,0.0,13993,1.0
0,0.0,0,0.0
0,0.0,0,0.0
12664,1.0,0,0.0
0,0.0,8097,0.0
20947,3.0,0,0.0
16757,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,11866,2.0
14515,3.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,21.0,10677,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,2662,4.0
0,0.0,0,1.0
14674,1.0,0,0.0
14669,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
3429,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
14673,1.0,0,0.0
0,0.0,6986,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
14071,1.0,0,0.0
0,0.0,0,0.0
0,0.0,517,1.0
0,0.0,0,0.0
10119,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,2108,0.0
0,0.0,1045,0.0
16597,4.0,0,0.0
0,0.0,1856,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
14678,1.0,0,0.0
14672,1.0,0,0.0
14407,1.0,0,0.0
0,0.0,513,0.0
3350,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
14694,1.0,0,0.0
0,1.0,0,0.0
0,0.0,0,4.0
4967,1.0,0,0.0
0,21.0,16540,0.0
0,21.0,16534,0.0
0,21.0,16545,0.0
0,21.0,16534,0.0
0,21.0,16535,0.0
0,21.0,16540,0.0
0,21.0,16544,0.0
1,0.0,0,0.0
0,21.0,9555,0.0
15386,1.0,0,0.0
0,0.0,0,3.0
0,0.0,0,0.0
0,21.0,16544,0.0
0,21.0,16541,0.0
0,21.0,16539,0.0
0,21.0,16532,0.0
0,21.0,16541,0.0
0,21.0,16541,0.0
0,21.0,16538,0.0
0,21.0,16544,0.0
0,21.0,16535,0.0
0,21.0,16546,0.0
0,21.0,16544,0.0
0,21.0,16548,0.0
0,21.0,16541,0.0
0,21.0,16541,0.0
9796,1.0,0,0.0
1,0.0,0,0.0
0,1.0,0,0.0
0,21.0,16548,0.0
0,21.0,16532,0.0
0,21.0,16542,0.0
0,21.0,16545,0.0
0,21.0,16545,0.0
0,21.0,16542,0.0
0,21.0,16549,0.0
0,21.0,16536,0.0
0,21.0,16534,0.0
0,21.0,16537,0.0
0,21.0,16545,0.0
42,0.0,0,1.0
42,0.0,0,1.0
0,21.0,16536,0.0
0,21.0,16531,0.0
0,21.0,15474,0.0
42,0.0,0,1.0
0,0.0,0,0.0
1,0.0,0,0.0
0,21.0,16531,0.0
0,21.0,16545,0.0
1,0.0,0,0.0
0,21.0,16544,0.0
0,21.0,16537,0.0
0,21.0,16539,0.0
0,21.0,16538,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,280,0.0
0,0.0,4061,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,728,2.0
21,11794.0,1,86.5199966430664
0,0.0,0,0.0
14672,1.0,0,0.0
14678,1.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,1.0,0,0.0
21,8427.0,1,11461.3701171875
0,0.0,3834,0.0
0,0.0,3936,0.0
0,0.0,3936,0.0
0,0.0,3936,0.0
0,21.0,16537,0.0
0,21.0,16535,0.0
0,21.0,16540,0.0
0,21.0,16538,0.0
0,21.0,16532,0.0
0,21.0,16542,0.0
0,21.0,16540,0.0
0,21.0,16538,0.0
0,21.0,16535,0.0
0,21.0,16540,0.0
0,0.0,0,0.0
0,0.0,0,1.0
42,0.0,0,1.0
9788,1.0,0,0.0
0,21.0,16547,0.0
0,21.0,16545,0.0
0,21.0,16544,0.0
0,0.0,0,0.0
1,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,16546,0.0
0,21.0,12882,0.0
0,0.0,0,0.0
21,9544.0,1,1991.97998046875
12321,1.0,0,0.0
0,0.0,1345,0.0
0,0.0,3693,4.0
0,0.0,6134,0.0
0,0.0,8987,2.0
0,0.0,1254,1.0
0,0.0,3918,2.0
8198,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
14289,1.0,0,0.0
13080,1.0,0,0.0
0,0.0,19858,59.0
0,21.0,16537,0.0
0,21.0,16532,0.0
0,21.0,16537,0.0
0,21.0,16547,0.0
0,21.0,16543,0.0
0,21.0,16538,0.0
0,21.0,16534,0.0
0,21.0,16543,0.0
21,10680.0,1,0.0
42,0.0,0,1.0
42,0.0,0,1.0
0,21.0,16542,0.0
0,21.0,16545,0.0
1,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
1,0.0,0,3.9000000953674316
0,21.0,16534,0.0
7410,1.0,0,0.0
0,0.0,0,0.0
5666,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,16707.0,1,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,4959,4.0
0,0.0,1207,0.0
19276,2.0,0,0.0
9448,1.0,0,0.0
0,0.0,0,13993.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,1084,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,11086,0.0
21,11864.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,21.0,2943,0.0
10505,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,16540,0.0
0,21.0,16541,0.0
0,21.0,16537,0.0
0,21.0,16535,0.0
0,21.0,16544,0.0
0,21.0,16530,0.0
42,0.0,0,1.0
0,21.0,16547,0.0
0,21.0,16538,0.0
0,21.0,16534,0.0
0,21.0,16536,0.0
0,21.0,16540,0.0
0,21.0,16537,0.0
0,21.0,16540,0.0
0,21.0,16543,0.0
0,21.0,16545,0.0
0,21.0,16538,0.0
0,21.0,16537,0.0
0,21.0,16543,0.0
0,21.0,16542,0.0
0,21.0,16540,0.0
2,0.0,0,0.0
42,0.0,0,1.0
0,21.0,16530,0.0
6874,1.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,1.0
0,21.0,15112,0.0
0,0.0,0,0.0
0,21.0,16540,0.0
0,21.0,16539,0.0
0,21.0,16530,0.0
0,21.0,16536,0.0
0,21.0,16538,0.0
0,21.0,16528,0.0
0,21.0,16536,0.0
0,21.0,16533,0.0
42,0.0,0,1.0
42,0.0,0,1.0
42,0.0,0,1.0
42,0.0,0,1.0
1,0.0,0,0.0
0,21.0,16544,0.0
0,21.0,16532,0.0
0,21.0,7389,0.0
0,0.0,0,0.0
21,15367.0,1,0.0
1,0.0,0,1.0
0,0.0,0,15274.0
0,21.0,16544,0.0
1,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
7,0.0,0,0.0
0,21.0,16538,0.0
0,21.0,16532,0.0
0,21.0,16527,0.0
0,0.0,660,1.0
0,0.0,795,3.0
21,8924.0,3,8829.2998046875
21,11011.0,2,1508.5799560546875
0,0.0,12823,1.0
0,0.0,0,0.0
0,0.0,5473,3.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,717,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,6128.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,2449,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,29288,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,4581,0.0
21,3304.0,1,0.0
0,0.0,23413,2.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,852,3.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,2.0
0,0.0,0,3.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,10733.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,2573,0.0
0,0.0,2893,1.0
0,0.0,5176,0.0
0,0.0,0,0.0
10336,1.0,0,0.0
8914,3.0,0,0.0
0,0.0,21,0.0
0,0.0,4720,0.0
21,12795.0,1,3130.260009765625
14334,1.0,0,0.0
0,0.0,7469,0.0
0,0.0,14740,0.0
21,18939.0,1,417.82000732421875
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
21,8695.0,1,43013.21875
14200,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
11019,1.0,0,0.0
0,0.0,8808,0.0
14325,1.0,0,0.0
21,15062.0,0,1287.43994140625
0,0.0,1036,4.0
0,0.0,181,1.0
0,0.0,2223,3.0
0,0.0,0,0.0
0,0.0,1176,0.0
14330,1.0,0,0.0
10340,1.0,0,0.0
14200,1.0,0,0.0
0,0.0,0,0.0
0,0.0,1441,0.0
0,0.0,0,0.0
0,0.0,0,0.0
10312,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,21.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,333,1.0
0,0.0,2703,0.0
21,5342.0,1,49451.890625
0,0.0,0,0.0
0,0.0,4682,0.0
0,0.0,0,0.0
0,21.0,3177,0.0
0,0.0,3815,0.0
0,0.0,5729,0.0
0,0.0,0,0.0
0,0.0,6290,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
21,13263.0,1,0.0
0,0.0,0,0.0
21,17754.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
18385,3.0,0,0.0
0,0.0,0,0.0
0,21.0,10543,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,90,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,5228,0.0
0,0.0,25272,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,974,0.0
21,1412.0,1,699.8699951171875
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,16324,1.0
13100,2.0,0,0.0
0,0.0,0,0.0
21,5931.0,1,0.0
0,0.0,0,0.0
10437,1.0,0,0.0
21,17850.0,2,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,7158.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
13125,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,638,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,356,3.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,8920.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,21,0.0
0,0.0,0,0.0
20924,1.0,0,0.0
0,0.0,0,0.0
14093,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,1726,0.0
19915,1.0,0,0.0
0,21.0,16543,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,10418,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,15612.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,17966.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
18103,1.0,0,0.0
0,0.0,0,0.0
0,0.0,983,0.0
21,0.0,1,0.0
0,0.0,0,1.0
0,21.0,10543,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,13793,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,2.0
0,0.0,850,2.0
0,21.0,7609,0.0
0,0.0,0,0.0
0,0.0,21,0.0
0,0.0,0,0.0
21,14754.0,1,0.0
21,7831.0,1,0.0
0,0.0,3179,59.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
14745,1.0,0,0.0
1,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
14106,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,1.0
0,0.0,0,0.0
11,0.0,0,0.0
0,0.0,0,1.0
21,8234.0,1,6546.60986328125
21,16373.0,1,0.0
6678,1.0,0,0.0
0,21.0,6464,0.0
0,0.0,3006,0.0
0,0.0,7619,0.0
0,0.0,0,1.0
0,21.0,0,0.0
21,0.0,1,0.0
21,0.0,1,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,9018,0.0
0,0.0,0,1.0
0,0.0,1256,0.0
0,0.0,0,0.0
16460,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
21,188.0,1,0.0
0,0.0,0,1.0
9524,1.0,0,0.0
21,9434.0,1,0.0
0,0.0,0,0.0
9507,1.0,0,0.0
0,0.0,0,21.0
9505,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
7828,1.0,0,0.0
5374,1.0,0,0.0
5404,1.0,0,0.0
0,21.0,512,0.0
0,0.0,9038,4.0
0,0.0,0,0.0
0,0.0,0,21.0
0,0.0,0,10.0
1,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,5.0
0,0.0,0,5.0
1,0.0,0,0.0
1,0.0,0,0.0
21,16004.0,1,0.0
0,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
21,12657.0,1,0.0
21,14117.0,1,0.0
1,0.0,0,4.0
1,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,10443,0.0
0,21.0,15661,0.0
2,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,0.0
3,0.0,0,0.0
0,21.0,12343,0.0
0,21.0,7168,0.0
0,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
1,0.0,0,0.0
2,0.0,0,1.0
0,21.0,7148,0.0
1,0.0,0,0.0
0,0.0,0,0.0
15355,1.0,0,0.0
1,0.0,0,0.0
0,0.0,0,0.0
16036,1.0,0,0.0
4,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,0.0
2,0.0,0,0.0
0,0.0,21,0.0
0,0.0,0,0.0
1,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,2007.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,21.0,3556,0.0
0,0.0,0,0.0
9768,1.0,0,0.0
0,0.0,0,2034.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
14101,1.0,0,0.0
21,3078.0,1,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
8872,1.0,0,0.0
0,0.0,0,0.0
0,21.0,4986,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,21.0,3370,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,1073,0.0
6389,1.0,0,0.0
0,0.0,0,0.0
14291,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,9551.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,9493.0
3313,1.0,0,0.0
21,7214.0,1,12736.75
0,21.0,1354,0.0
0,0.0,0,1.0
0,21.0,4660,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,1054,8.0
21,87594.0,0,0.0
0,0.0,0,2.0
21,11778.0,1,1434.18994140625
0,0.0,0,4.0
3527,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,0.0,0,1.0
0,0.0,0,1.0
0,0.0,0,0.0
0,21.0,6294,0.0
0,0.0,1936,0.0
0,21.0,9536,0.0
0,0.0,0,0.0
0,0.0,0,1.0
9344,1.0,0,0.0
0,0.0,0,0.0
10593,1.0,0,0.0
9545,1.0,0,0.0
0,0.0,0,0.0
0,0.0,0,0.0
0,21.0,5324,0.0
21,860.0,1,0.0
0,0.0,0,0.0
0,21.0,12926,0.0
0,21.0,8162,0.0
0,0.0,0,0.0
12131,1.0,0,0.0
5062,1.0,0,0.0
0,0.0,0,9172.0
0,0.0,0,0.0
6105,1.0,0,0.0
